lambda_um,T_H2O,T_CO2,T_O3,T_N2O,T_CO,T_CH4,T_O2
6.1299999999999555,0.9294511617258336,0.9999999999963363,0.9999999999074296,0.9999998926969669,1.0,0.999999415709917,0.9999999981581844
6.149999999999955,0.6666911325234035,0.9999999999892086,0.9999999999609646,0.9999999735683875,1.0,0.9999996308887029,0.9999999570424958
6.169999999999955,0.7999774072419756,0.9999999999784617,0.999999999987832,0.9999999720210253,1.0,0.9999993106889917,0.9999999987433386
6.189999999999954,0.6229799046311069,0.9999999999656053,0.9999999999991784,0.9999999804699113,1.0,0.9999997683652664,0.999999954131602
6.209999999999954,0.9058473073491806,0.9999999999540812,1.0,0.9999999892870584,1.0,0.9999988970886156,0.999999995955946
6.229999999999953,0.8948597034283159,0.999999999952327,1.0,0.999999993995603,1.0,0.9999999679209273,0.9999999532925621
6.249999999999953,0.9662819938624707,0.99999999996394,1.0,0.9999999961871833,1.0,0.9999993607836979,0.9999999954683583
6.2699999999999525,0.9188451684832595,0.9999999999876099,1.0,0.9999999980330401,1.0,0.9999999726454813,0.9999999579997079
6.289999999999952,0.959422293189836,0.9999999999769518,1.0,0.999999999146727,1.0,0.9999994929512415,0.9999999950275775
6.309999999999952,0.9839171613124963,0.9999999999501732,1.0,0.9999999997120526,1.0,0.9999998996844663,0.9999999937532857
6.329999999999951,0.9027778701441861,0.9999999999469757,1.0,0.999999999994027,1.0,0.999999945533613,0.9999999696626451
6.349999999999951,0.587261037705246,0.9999999999528155,1.0,1.0,1.0,0.9999995626092764,0.9999999943531614
6.36999999999995,0.619592125614412,0.9999999999733769,1.0,1.0,1.0,0.9999999103101667,0.9999999842051457
6.38999999999995,0.779832368353256,0.9999999999891864,1.0,1.0,1.0,0.999999679666729,0.9999999995434985
6.4099999999999495,0.26363420824382927,0.9999999999972911,1.0,1.0,1.0,0.9999996548165626,0.9999999799248807
6.429999999999949,0.48810391353782884,1.0,1.0,1.0,1.0,0.9999987749190966,0.999999694127828
6.449999999999949,0.7343819990671175,1.0,1.0,1.0,1.0,0.9999979524996752,0.9999999132088702
6.469999999999948,0.5935983602176302,1.0,1.0,1.0,1.0,0.9999966748069014,0.9999999865361033
6.489999999999948,0.15768265556952768,1.0,0.9999999999986011,1.0,1.0,0.9999941737723219,0.9999999825229358
6.509999999999947,0.6252198185338864,1.0,0.9999999999952038,1.0,1.0,0.9999948408864414,0.9999999996831868
6.529999999999947,0.6673797347930641,1.0,0.9999999999894085,1.0,1.0,0.9999998971367932,0.9999999735063927
6.5499999999999465,0.47212615582859946,1.0,0.9999999999859446,1.0,1.0,0.9999999542763307,0.9999999950284879
6.569999999999946,0.3110885505073279,1.0,0.999999999984146,1.0,1.0,0.9999999693773622,0.9999999963426367
6.589999999999946,0.5046844008738224,1.0,0.9999999999842126,1.0,1.0,0.9999999693111707,0.9999999659908712
6.609999999999945,0.681577617043342,1.0,0.999999999984146,1.0,1.0,0.9999999149649099,0.999999999751199
6.629999999999945,0.2597093685125451,1.0,0.9999999999829026,1.0,1.0,0.9999999885986313,0.9999999668667039
6.649999999999944,0.6130316073311846,1.0,0.9999999999794831,1.0,1.0,0.9999996284016035,0.9999999946622697
6.669999999999944,0.6859027833524025,1.0,0.9999999999712452,1.0,1.0,0.9999999532951156,0.9999999996981526
6.6899999999999435,0.6839181603766432,1.0,0.9999999999672262,1.0,1.0,0.9999995883175119,0.9999999662979588
6.709999999999943,0.5445237998220059,1.0,0.9999999999561684,1.0,1.0,0.9999998220058917,0.9999999988033572
6.729999999999943,0.7563091938857786,1.0,0.9999999999447331,1.0,1.0,0.9999994501597822,0.9999999971358466
6.749999999999942,0.8944528641983331,1.0,0.9999999999299005,1.0,1.0,0.9999995521893004,0.9999999738795831
6.769999999999942,0.7533748409984603,1.0,0.9999999999164668,1.0,1.0,0.9999996774938449,0.9999999998548272
6.789999999999941,0.42932264375686674,0.9999999999996891,0.9999999998999023,1.0,1.0,0.9999976505559385,0.9999999972815745
6.809999999999941,0.9431084253204803,0.9999999999994893,0.9999999998924416,1.0,1.0,0.9999998059431849,0.9999999806129525
6.829999999999941,0.7031341471584057,0.9999999999993561,0.9999999998770983,1.0,1.0,0.9999976206220609,0.9999999999150457
6.84999999999994,0.6362513102345393,0.9999999999992673,0.9999999998662625,1.0,1.0,0.9999995603669145,0.9999999871613143
6.86999999999994,0.46185204266463314,0.9999999999990008,0.999999999839817,1.0,1.0,0.9999979358596303,0.9999999972384312
6.889999999999939,0.9017006119674124,0.9999999999994005,0.999999999827871,1.0,1.0,0.9999991533869537,0.9999999999473976
6.909999999999939,0.7880814862298137,0.9999999999999112,0.9999999998483657,1.0,1.0,0.9999967418191194,0.9999999912037252
6.929999999999938,0.982495268868132,1.0,0.9999999997781108,1.0,1.0,0.9999980411452327,0.9999999985409227
6.949999999999938,0.8081279226408172,0.9999999999995559,0.9999999997976952,1.0,1.0,0.9999983993322683,0.99999999996938
6.969999999999938,0.7234538161666902,0.9999999999989564,0.999999999549094,1.0,1.0,0.9999973133669062,0.9999999947929208
6.989999999999937,0.8064605930303953,0.9999999999989342,0.9999999987666088,0.9999999999962697,1.0,0.999999510706683,0.9999999989270139
7.009999999999937,0.9556302723624047,0.9999999999988898,0.9999999980203835,0.9999999999493738,1.0,0.9999975580347478,0.9999999999807265
7.029999999999936,0.7972972873652121,0.999999999999778,0.9999999974233056,0.9999999993690158,1.0,0.9999991824023438,0.9999999995389022
7.049999999999936,0.524735719613101,1.0,0.9999999974815923,0.9999999985584198,1.0,0.9999984004842801,0.9999999968573361
7.0699999999999354,0.9431890965008162,1.0,0.9999999981487475,0.9999999977242204,1.0,0.9999991583724324,0.9999999999893641
7.089999999999935,0.935880811147547,1.0,0.9999999990115462,0.9999999971420195,1.0,0.999998832487047,0.9999999997918554
7.109999999999935,0.8474114674692682,1.0,0.9999999987088994,0.999999997069744,1.0,0.9999988041932797,0.9999999982759569
7.129999999999934,0.9658470888063803,1.0,0.9999999986695975,0.9999999979139798,1.0,0.9999992833991325,0.9999999999901412
7.149999999999934,0.7159915575326733,1.0,0.9999999985855537,0.9999999989701349,1.0,0.9999983849698015,0.9999999999942268
7.169999999999933,0.6707433800089345,1.0,0.9999999985162313,0.9999999997152056,1.0,0.9999977225314307,0.9999999991410427
7.189999999999933,0.9701553903157729,1.0,0.9999999984461541,0.9999999988338439,1.0,0.9999979789491622,0.9999999998863798
7.2099999999999325,0.7633610648163532,1.0,0.9999999986761923,0.9999999983546273,1.0,0.9999952339141629,1.0
7.229999999999932,0.9899764984044201,1.0,0.9999999988143484,0.9999999980924148,1.0,0.9999894118274391,0.9999999996075362
7.249999999999932,0.9403770416905189,1.0,0.9999999989299226,0.9999999980972554,1.0,0.9999853694478746,0.999999999930389
7.269999999999931,0.7747199816658222,1.0,0.9999999992450928,0.9999999983401944,1.0,0.9999810116745991,1.0
7.289999999999931,0.9408941441171305,1.0,0.9999999991984856,0.9999999988306687,1.0,0.9999659468454816,0.9999999999787281
7.30999999999993,0.921933452388399,1.0,0.9999999994540145,0.9999999989124921,1.0,0.9999390564397128,0.9999999998306688
7.32999999999993,0.8034814103691172,1.0,0.9999999995845101,0.999999999349809,1.0,0.9999126699751439,0.9999999999846345
7.3499999999999295,0.8934698029616075,1.0,0.9999999996011191,0.9999999983778531,1.0,0.9999137893929024,1.0
7.369999999999929,0.9792835504489603,1.0,0.9999999996827649,0.9999999959312103,1.0,0.9998167154856565,1.0
7.389999999999929,0.9656163225315134,1.0,0.999999999769984,0.999999995200306,1.0,0.9998423973961881,1.0
7.409999999999928,0.9719537011209297,1.0,0.9999999998225197,0.9999999938946171,1.0,0.9998557247988806,1.0
7.429999999999928,0.9971999136221922,1.0,0.9999999998675282,0.9999999896738601,1.0,0.9998108518580286,1.0
7.449999999999927,0.9531157092261359,1.0,0.9999999998855138,0.9999999756225666,1.0,0.9996259901532403,1.0
7.469999999999927,0.7829822629767891,1.0,0.999999999902478,0.9999998698285486,1.0,0.999780250370196,1.0
7.4899999999999265,0.9453470349950457,1.0,0.9999999999215294,0.9999996559068016,1.0,0.9999652282567375,1.0
7.509999999999926,0.994286551832645,1.0,0.999999999939404,0.9999990523061211,1.0,0.9996927915348444,1.0
7.529999999999926,0.9972984701679389,1.0,0.9999999999619194,0.9999974521527113,1.0,0.9997331053816829,1.0
7.549999999999925,0.9939444004716903,1.0,0.9999999999716893,0.9999930796215519,1.0,0.9999891851365508,1.0
7.569999999999925,0.965564018061425,1.0,0.9999999999787059,0.9999848139861314,1.0,0.9998881649372562,1.0
7.589999999999924,0.9069291730485733,1.0,0.9999999999825029,0.9999691418279824,1.0,0.9999441658093957,1.0
7.609999999999924,0.935148659749172,1.0,0.9999999999884315,0.9999435736459441,1.0,0.9999953705980715,1.0
7.6299999999999235,0.9952702612430188,1.0,0.9999999999915401,0.9999046215089837,1.0,0.9999379756610018,1.0
7.649999999999923,0.9858009315577331,1.0,0.9999999999963363,0.9998744474694279,1.0,0.9993252661001808,1.0
7.669999999999923,0.9992330960234543,1.0,0.9999999999982014,0.9998271242698911,1.0,0.9991127170905658,1.0
7.689999999999922,0.9998237333272533,1.0,0.9999999999984901,0.9998160495336741,1.0,0.9996828895797885,1.0
7.709999999999922,0.9928337765369156,1.0,0.9999999999980904,0.9997966043608466,1.0,0.999841505630549,1.0
7.729999999999921,0.9995702721504509,1.0,0.9999999999984013,0.9998446682880182,1.0,0.9998611140900051,1.0
7.749999999999921,0.991208756844818,1.0,0.9999999999985123,0.9998890020575404,1.0,0.999930209461918,1.0
7.7699999999999205,0.979127327642225,1.0,0.999999999998912,0.9999449643353744,1.0,0.9998646401190738,1.0
7.78999999999992,0.998209763747048,1.0,0.9999999999926947,0.9999575950033082,1.0,0.9998245488781468,1.0
7.80999999999992,0.9958830614501081,1.0,0.9999999999893419,0.9998981187608216,1.0,0.9999400149324869,1.0
7.829999999999919,0.9996960501274401,1.0,0.9999999999859446,0.9998660713222964,1.0,0.9998902747295526,1.0
