lambda_um,T_H2O
11.07000000000001,0.9999960582440368
11.090000000000009,0.9999984817099229
11.110000000000008,0.9999987334723114
11.130000000000008,0.9999738463594039
11.15000000000001,0.9999774147869908
11.170000000000009,0.9999952673772163
11.190000000000008,0.9999981591863982
11.210000000000008,0.9999500210268312
11.23000000000001,0.9999171094366607
11.250000000000009,0.9998239400887695
11.270000000000008,0.9995601578388023
11.290000000000008,0.9999829772145786
11.31000000000001,0.9997593270940188
11.330000000000009,0.9999290792170697
11.350000000000009,0.9999426640227143
11.370000000000008,0.999961723249629
11.39000000000001,0.9997189616366533
11.410000000000009,0.999989291398816
11.430000000000009,0.9999960669159352
11.450000000000008,0.9999933741145277
11.47000000000001,0.9995399477541823
11.490000000000009,0.9999379518375375
11.510000000000009,0.999994673649867
11.530000000000008,0.9999939996663593
11.55000000000001,0.9996406394402646
11.57000000000001,0.9998881905534518
11.590000000000009,0.9999944539679423
11.610000000000008,0.9999958191558616
11.63000000000001,0.999963818415702
11.65000000000001,0.9999112015579588
11.670000000000009,0.9999872588318914
11.690000000000008,0.9998224250093063
11.71000000000001,0.9991488494102335
11.73000000000001,0.9979805076383237
11.750000000000009,0.9999406485872014
11.770000000000008,0.9992762570139626
11.79000000000001,0.9999796334873415
11.81000000000001,0.9999923316225562
11.830000000000009,0.9999883663726186
11.850000000000009,0.9999953212878081
11.87000000000001,0.9999372445375851
11.89000000000001,0.9999101695942111
11.910000000000009,0.9992666470760055
11.930000000000009,0.9999837382460157
11.95000000000001,0.9999930326749146
11.97000000000001,0.9998997166160397
11.990000000000009,0.9999957461974776
12.010000000000009,0.9999958684757343
12.03000000000001,0.9999933610243704
12.05000000000001,0.9999920404079844
12.07000000000001,0.9998945471834078
12.090000000000009,0.9993991801425754
12.11000000000001,0.999823852868108
12.13000000000001,0.9999430675017393
12.15000000000001,0.9999887088857062
12.170000000000009,0.9999959341296912
12.19000000000001,0.9999962892610877
12.21000000000001,0.9999956496823169
12.23000000000001,0.9999934726965074
12.250000000000009,0.9999691232203773
12.27000000000001,0.9992500622809186
12.29000000000001,0.9992995809047045
12.31000000000001,0.9999801468060663
12.330000000000009,0.9999880877799028
12.35000000000001,0.9999782793462206
12.37000000000001,0.9990594907791495
12.39000000000001,0.9999070642217546
12.410000000000009,0.9998274131608145
12.43000000000001,0.9998857298243742
12.45000000000001,0.997205249517201
12.47000000000001,0.9999211736588183
12.490000000000009,0.9999230818025817
12.51000000000001,0.996763719830008
12.53000000000001,0.9946956979380095
12.55000000000001,0.9994295124423218
12.57000000000001,0.9950410578647069
12.59000000000001,0.9981627030208255
12.61000000000001,0.9998393521185585
12.63000000000001,0.9999203015506448
12.65000000000001,0.9999786096178702
12.67000000000001,0.9999813936811855
12.69000000000001,0.9999761723329604
12.71000000000001,0.9999580856239713
12.73000000000001,0.9997790243811306
12.75000000000001,0.995699097370029
12.77000000000001,0.9998747258136664
12.79000000000001,0.9999605875802574
12.81000000000001,0.9999574880306684
12.83000000000001,0.9989165200635954
12.85000000000001,0.9998717724285805
12.87000000000001,0.996809267503891
12.89000000000001,0.9983030721408326
12.91000000000001,0.9998790567725844
12.93000000000001,0.9999707148633554
12.95000000000001,0.9999758867297828
12.97000000000001,0.9999422768355345
12.99000000000001,0.9988965763311115
13.01000000000001,0.9994176108041753
13.03000000000001,0.9997114662399775
13.05000000000001,0.9999844763515515
13.070000000000011,0.9999910940862798
13.09000000000001,0.9999918088833087
13.11000000000001,0.9999907388344454
13.13000000000001,0.9999399274668903
13.150000000000011,0.999893430418782
13.17000000000001,0.9999847443189618
13.19000000000001,0.9999810888568728
13.21000000000001,0.9999569812930179
13.230000000000011,0.9991912828214223
13.25000000000001,0.9957325192783799
13.27000000000001,0.9984866194966264
13.29000000000001,0.9978825093052807
13.310000000000011,0.9998273382357807
13.33000000000001,0.9999428548870026
13.35000000000001,0.9995328380891897
13.37000000000001,0.9973242994638067
13.390000000000011,0.9999041726904558
13.41000000000001,0.9997026352514085
13.43000000000001,0.9877888056990901
13.45000000000001,0.9995693918997032
13.470000000000011,0.9973289806461
13.49000000000001,0.9991674320645821
13.51000000000001,0.9926459056997303
13.53000000000001,0.9998769297322546
13.550000000000011,0.9999556365825807
13.570000000000011,0.9999691128804912
